Feature_GID,T0,T1,T3,T6,T24
Sto_263880,10.559091,9.767349,11.111731,12.302100,10.889097
Sto_033150,10.671053,10.933942,11.224428,10.844535,10.527020
Sto_240210,10.394820,9.744404,10.947477,10.735613,9.878898
Sto_050260,11.554913,12.329923,12.107618,12.207686,12.128437
Sto_234650,9.551252,9.366053,10.103933,10.422356,10.568794
Sto_282470,11.265747,10.705561,11.818100,11.961955,10.969178
Sto_117790,12.443841,12.831540,12.996326,12.438286,12.271443
Sto_304160,11.308155,11.973088,11.861057,11.472152,11.152420
Sto_184150,10.226404,10.235253,10.778776,10.396127,10.507257
Sto_310460,11.826609,12.355252,12.378917,12.529172,12.391061
Sto_034040,5.540246,5.997080,6.093173,6.354531,5.508705
Sto_286720,9.873341,9.973808,10.425293,10.123316,9.783251
Sto_289580,4.450166,4.728998,4.983334,5.182095,4.510281
Sto_109160,10.659275,10.816354,11.211438,11.003325,11.018458
Sto_043700,5.578878,5.894793,6.124836,3.848221,5.304585
Sto_264480,5.782689,6.380107,6.323572,5.498444,5.312016
Sto_128340,8.221869,8.484369,8.776303,8.559934,8.165553
Sto_208770,6.473018,6.503968,7.024670,7.190787,6.060274
Sto_027750,9.878799,10.782250,10.428990,10.113920,9.731116
Sto_031860,10.079297,10.314452,10.629796,10.269027,9.754447
Sto_170490,6.655633,7.048660,7.207597,7.580311,6.376112
Sto_331300,10.059026,9.550114,10.609209,10.133052,10.120993
Sto_208780,9.395687,9.636783,9.946447,9.980130,8.948496
Sto_353020,12.285922,12.595499,12.835676,12.572981,12.122954
Sto_286670,10.176958,10.677943,10.726708,10.742629,10.339234
Sto_343500,10.197549,11.078655,10.746973,11.146681,10.683395
Sto_083740,9.086757,9.246679,9.635894,8.616386,8.563427
Sto_081810,9.170130,8.927524,9.719378,9.546903,8.663306
Sto_274810,9.478587,9.555213,10.027402,9.531787,9.007438
Sto_133230,9.553196,10.611431,10.101954,9.273176,9.245790
Sto_044780,11.093865,11.250800,11.643359,11.460876,11.195915
Sto_106010,9.344785,9.584797,9.894145,9.634312,9.386731
Sto_019540,8.674061,8.888700,9.222597,9.342297,8.945058
Sto_223580,8.418107,9.728712,8.963914,8.912861,8.749836
Sto_035630,4.802756,5.223074,5.343320,5.802490,5.415663
Sto_085890,8.813055,8.949273,9.362662,8.958190,8.384386
Sto_185860,8.499101,8.484617,9.049899,8.763243,8.627061
Sto_049400,9.187736,9.191956,9.737108,9.825995,9.169894
Sto_061370,6.393945,5.584516,6.942538,7.038799,7.160395
Sto_161850,12.114891,12.430633,12.662193,13.033939,12.897658
Sto_256060,10.786853,11.174087,11.334001,11.127638,10.843722
Sto_284050,9.340578,9.393293,9.887385,9.627617,9.597962
Sto_246740,10.162104,10.217231,10.708348,10.240734,9.928239
Sto_101970,9.290257,10.144249,9.837266,9.986915,9.684269
Sto_166890,10.203859,10.537727,10.749934,10.330014,10.343403
Sto_257080,12.055845,11.321727,12.601810,12.457186,12.025757
Sto_172040,9.526946,9.315827,10.073351,9.684995,9.330881
Sto_218430,4.518087,4.914676,5.058952,5.147850,5.168730
Sto_275100,10.870164,10.781245,11.415100,11.047099,10.871896
Sto_176960,11.486483,11.529372,12.031250,11.304734,11.246945
Sto_389510,8.634822,8.685296,9.178124,8.780270,8.598996
Sto_208140,11.469611,12.088576,12.013767,11.133180,11.039608
Sto_326750,9.185278,8.555626,9.728701,10.067067,9.000604
Sto_291690,10.544684,10.984512,11.088159,10.893134,10.755975
Sto_219130,9.279905,9.497924,9.824247,9.726246,9.443751
Sto_307450,9.601500,9.597593,10.144730,9.802952,9.634077
Sto_269130,6.788110,6.558261,7.331901,6.895076,5.036717
Sto_115910,3.126871,2.854913,3.694984,4.632375,3.954878
Sto_022290,11.866576,12.392593,12.409679,12.162129,11.653837
Sto_145000,8.098649,6.966870,8.642283,8.578351,8.323383
Sto_298400,11.982159,12.645369,12.524699,11.982241,11.748960
Sto_159820,11.449988,12.001618,11.992653,11.975668,11.656292
Sto_025210,7.408351,11.399602,7.953028,7.740385,7.607930
Sto_092940,8.042307,7.393399,8.581839,8.301805,8.080122
Sto_263960,8.102339,8.325688,8.646961,9.240025,8.600862
Sto_026250,4.439916,5.137014,4.988771,5.746138,5.187313
Sto_105150,10.891998,10.777878,11.433649,11.517959,10.597131
Sto_292050,7.789407,8.259397,8.332634,7.996572,7.656598
Sto_323870,5.545656,5.928911,6.093644,6.250302,5.892009
Sto_263350,10.140378,10.057728,10.682812,10.385225,10.128631
Sto_169610,9.946032,10.330352,10.487998,10.594123,9.826900
Sto_144420,10.707662,11.276433,11.248297,11.051864,10.953657
Sto_234410,10.132635,8.715739,10.673683,10.830717,10.445784
Sto_067810,8.079412,7.997472,8.623751,8.954523,8.224442
Sto_194770,10.883259,11.315780,11.424616,11.088257,11.058074
Sto_134680,11.220877,11.354402,11.760866,11.546123,11.308752
Sto_216670,6.406433,6.905694,6.951445,7.201424,6.844366
Sto_286920,8.535192,8.515823,9.074880,8.986973,8.723663
Sto_247690,7.755786,7.512785,8.294447,8.193483,7.786355
Sto_081820,8.302859,8.558548,8.841219,8.459418,8.367041
Sto_198640,10.795003,10.787190,11.334288,11.300086,10.826214
Sto_071430,5.552508,5.882994,6.093928,6.222516,6.529868
Sto_091840,9.023607,9.592406,9.563796,9.939587,9.447957
Sto_003490,6.331488,6.383233,6.873278,7.354027,6.638161
Sto_071420,4.933303,5.118035,5.469534,5.680522,5.079062
Sto_143200,3.078406,3.872796,3.633714,3.864883,3.877035
Sto_400930,9.427182,9.828677,9.966109,9.853358,9.507103
Sto_374660,11.129555,10.094531,11.667254,11.142008,11.305083
Sto_379750,10.109767,10.335804,10.648222,10.305663,10.083689
Sto_165700,12.067079,12.537662,12.604242,12.984619,12.792092
Sto_355190,11.615198,11.570560,12.151588,11.692373,11.470961
Sto_216940,8.078148,8.588340,8.616456,7.973346,7.389065
Sto_284040,6.833716,7.065344,7.371623,6.765306,7.271813
Sto_330250,9.807456,10.162596,10.343653,10.179408,9.964401
Sto_351060,10.250444,8.657515,10.786535,11.151203,10.116975
Sto_417650,5.521199,6.034999,6.058209,5.498990,5.474155
Sto_010150,9.402484,9.679040,9.939017,10.142232,9.810121
Sto_141680,4.448844,4.705371,4.969752,4.578119,4.596922
Sto_341550,9.511963,8.294628,10.047122,10.986274,9.024942
Sto_272780,10.756461,11.308448,11.290765,10.892245,10.696476
Sto_142840,9.889033,9.922337,10.423554,10.238710,9.848428
Sto_211260,9.386413,9.320947,9.920150,8.855794,9.000592
Sto_165540,11.740195,11.899538,12.273926,12.109721,11.691261
Sto_130130,10.197125,9.816625,10.731389,9.885357,9.218528
Sto_210940,3.356839,3.181096,3.912015,4.328434,3.161509
Sto_164400,8.415272,8.502461,8.950523,8.749504,8.294927
Sto_085930,4.121862,3.540564,4.650763,4.314942,4.445721
Sto_281420,8.447866,8.366238,8.980363,8.539500,8.385761
Sto_378190,11.889261,11.418205,12.422507,12.664649,11.972187
Sto_164850,9.382160,9.567676,9.914684,10.003584,9.806717
Sto_247600,7.155211,7.712894,7.688060,7.890783,7.250346
Sto_405650,6.659882,6.523056,7.191944,7.538956,7.401155
Sto_268820,2.597307,3.555208,3.130557,3.392840,2.855439
Sto_345170,7.278293,6.763374,7.810925,6.782490,7.259669
Sto_223850,10.860957,10.929417,11.393016,11.018817,10.459920
Sto_173170,3.523549,2.511782,4.062845,3.845137,2.820408
Sto_303660,10.204356,10.250701,10.735967,10.088211,9.930696
Sto_050370,9.423669,9.421877,9.955077,9.711561,9.453889
Sto_369600,10.389622,10.830097,10.920544,10.231822,9.811242
Sto_266640,9.543421,10.315063,10.074196,9.770649,9.487955
Sto_181760,8.994463,7.032674,9.524890,7.953814,8.781697
Sto_355980,10.035106,10.006333,10.564900,10.185340,9.780466
Sto_009090,9.381977,9.312979,9.912515,10.434010,10.097935
Sto_053910,9.196553,10.810340,9.725777,9.045067,9.277117
Sto_025720,9.950927,10.165791,10.480185,9.808365,9.717986
Sto_158420,6.126600,6.256385,6.657301,5.637345,5.028262
Sto_284790,8.020291,8.225177,8.550493,7.576019,7.411049
Sto_330540,6.298935,6.104124,6.830437,7.268873,6.814716
Sto_008380,7.078647,6.845816,7.607426,8.342388,7.713601
Sto_177780,11.911180,12.135630,12.439803,11.944171,11.860685
Sto_022970,11.785473,11.161792,12.313961,12.295840,11.988668
Sto_038910,9.030407,9.113692,9.557247,10.049617,9.526074
Sto_132900,9.855835,10.563166,10.384237,10.459939,10.195848
Sto_381930,9.626949,9.500901,10.155428,9.622456,9.470163
Sto_123650,7.087705,6.760348,7.617199,8.525464,7.901282
Sto_264650,11.260154,11.420915,11.787847,11.130535,11.083588
Sto_025730,8.912557,8.391481,9.440662,9.672117,9.372684
Sto_222850,7.145762,7.827466,7.676410,8.217238,6.718998
Sto_201150,5.056527,5.485796,5.585022,4.557201,4.522823
Sto_159740,8.356384,8.520136,8.884880,8.335891,8.436006
Sto_196540,9.817138,10.825187,10.345448,9.956206,8.537568
Sto_207110,11.358513,11.594745,11.885469,12.259806,12.014236
Sto_330440,9.741446,9.932081,10.268645,10.268240,10.039153
Sto_248410,7.507431,7.836985,8.036146,7.905835,7.878862
Sto_136360,3.579696,2.791332,4.118128,3.226552,2.711700
Sto_229830,10.136356,10.457291,10.663362,10.870952,9.934363
Sto_304290,7.766262,7.865557,8.294358,8.567541,7.959690
Sto_002140,12.270388,11.474457,12.796161,12.570376,12.482872
Sto_010870,5.866362,5.409674,6.384300,5.955697,5.787743
Sto_052140,8.393277,8.252211,8.918412,9.026860,8.752430
Sto_117650,7.535520,8.046223,8.062903,8.002887,7.035818
Sto_041360,7.352962,7.325543,7.882254,7.916595,7.801157
Sto_256340,12.315641,12.952828,12.840791,12.381769,11.868557
Sto_092590,11.165834,11.519308,11.690959,11.767063,11.650124
Sto_169710,3.798585,3.402233,4.313946,3.265191,3.751538
Sto_269850,5.174351,4.915654,5.681807,7.131342,8.431395
Sto_082020,9.370631,10.087943,9.894727,9.719935,9.797502
Sto_251490,7.164161,6.557115,7.686845,7.599208,6.817566
Sto_106480,9.956358,9.783515,10.478513,9.934381,9.610855
Sto_237050,11.992601,12.175448,12.515765,11.963676,11.595960
Sto_328400,3.628238,2.742618,4.144869,5.261401,4.853698
Sto_103500,7.302882,8.578582,7.826933,8.636314,7.785993
Sto_003050,9.498521,9.375849,10.020884,9.952949,9.600171
Sto_334900,12.760006,12.821757,13.282784,12.094232,12.116926
Sto_100000,4.153787,4.283843,4.685764,4.715405,5.063771
Sto_050940,9.982907,10.464418,10.505689,10.533554,10.238431
Sto_261450,9.618696,9.506047,10.142230,9.799219,9.745366
Sto_303080,11.634757,15.298300,12.157503,11.345325,10.206105
Sto_094840,4.523946,3.950709,5.035136,3.264968,4.125318
Sto_325550,11.432379,11.852318,11.954243,11.701392,11.405550
Sto_177930,10.346537,10.599311,10.868226,10.813257,10.324941
Sto_273150,11.502292,11.853828,12.023835,12.125075,11.875376
Sto_077180,9.873161,13.623630,10.394586,11.623055,9.815015
Sto_384550,8.498847,8.104139,9.018763,8.804708,8.342622
Sto_169560,5.821687,6.568896,6.355474,5.899425,5.653228
Sto_061510,8.989310,9.267811,9.511965,9.574575,9.438980
Sto_179760,8.235595,8.209948,8.756872,8.484975,8.218186
Sto_234910,7.464146,7.967128,7.981652,7.607530,7.405476
Sto_100880,8.612682,11.493950,9.134709,8.978333,8.693550
Sto_135340,11.323463,11.394498,11.844126,11.194875,11.210040
Sto_103480,11.799038,12.210524,12.319734,12.692652,12.062362
Sto_003550,4.758730,5.531830,5.286848,5.005990,4.702015
Sto_206770,5.134095,3.974651,5.659520,5.406773,4.600246
Sto_108720,8.862128,8.873622,9.382618,9.376578,9.255043
Sto_226300,10.784778,10.977755,11.304430,10.889804,10.788530
Sto_031240,12.657345,12.841726,13.176525,13.452219,13.299268
Sto_259300,9.605362,9.674290,10.124915,9.977693,10.137114
Sto_126030,8.926226,8.956399,9.446408,9.682519,9.447942
Sto_334510,13.387816,13.374474,13.906689,13.272623,13.179347
Sto_069980,11.423051,11.471928,11.941069,11.673696,10.841658
Sto_117760,12.459848,12.814703,12.977570,13.104525,12.982926
Sto_230710,4.077343,3.781853,4.585185,3.344666,4.374112
Sto_297420,5.654215,8.351369,6.171463,7.859149,7.520647
Sto_134950,10.650571,11.102305,11.167934,11.495733,11.260880
Sto_225340,10.964530,11.894271,11.481764,10.554535,10.480741
Sto_000750,10.387523,10.241667,10.904243,11.087163,10.633042
Sto_019840,6.447722,6.784755,6.963101,7.101953,6.771462
Sto_124170,9.617716,9.521040,10.135074,9.951891,9.637125
Sto_014700,9.813252,9.837751,10.330609,10.015502,10.045102
Sto_238590,8.970939,9.087761,9.488466,9.285664,9.231230
Sto_109310,7.067156,10.079651,7.582325,7.213819,7.343395
Sto_107860,10.474789,10.433468,10.991205,10.487064,10.247189
Sto_102720,8.766366,8.954057,9.282178,9.500034,8.981820
Sto_362720,11.136224,11.138132,11.652456,11.074809,10.923832
Sto_318850,8.483850,8.678010,8.998962,9.914137,9.387871
Sto_057420,8.782856,8.900539,9.299340,10.122658,8.940486
Sto_335260,5.858523,5.421183,6.379052,5.742696,6.543253
Sto_381890,10.667866,11.060323,11.182494,10.482900,10.555918
Sto_011860,9.639509,9.859248,10.155868,10.728209,10.281780
Sto_219260,11.646254,11.892245,12.161900,12.078679,11.778155
Sto_211090,6.116069,6.512842,6.630491,6.348182,5.926361
Sto_381610,8.440435,8.269865,8.956092,8.404487,8.477036
Sto_161720,8.840429,8.698293,9.357662,8.873925,9.092517
Sto_382860,11.120489,11.479878,11.635768,11.727291,11.276930
Sto_170930,4.500588,4.729653,5.012185,4.228491,3.842231
Sto_379440,8.261043,8.694427,8.775207,9.308280,8.984229
Sto_144490,8.433368,8.383556,8.948751,8.603262,8.367019
Sto_251850,8.308773,8.783623,8.824168,9.055597,8.708455
Sto_278990,9.637375,10.332950,10.151148,10.427295,10.184059
Sto_223300,10.063098,10.450754,10.578176,10.471439,10.010741
Sto_024150,7.833536,6.959411,8.349464,8.175026,8.156136
Sto_189160,11.380190,11.511073,11.894472,11.262503,11.286859
Sto_007450,8.303529,8.384908,8.818644,8.875248,8.568912
Sto_383110,8.624749,8.753255,9.141389,9.243845,9.037510
Sto_072540,11.271277,11.562085,11.785580,11.264033,11.173003
Sto_275730,8.407263,7.742963,8.920147,9.189825,7.929010
Sto_002260,9.674765,10.467478,10.189703,9.753922,9.256902
Sto_320250,7.037227,9.710387,7.552349,7.068774,6.318573
Sto_007370,7.377899,6.200305,7.893154,8.642031,7.850573
Sto_198540,9.018312,9.129440,9.532196,9.196492,8.853177
Sto_217380,6.574588,7.069621,7.089742,7.429908,7.388491
Sto_359830,10.094614,10.023333,10.606902,9.743107,9.619296
Sto_158390,7.888468,8.532388,8.400719,8.098494,7.897243
Sto_159480,10.496024,11.394106,11.008429,11.248149,11.089205
Sto_261250,11.527147,11.857845,12.039009,11.719383,11.832693
Sto_370890,6.416770,5.757880,6.928621,6.573360,4.980567
Sto_324780,6.474116,6.311366,6.988252,5.819677,6.044793
Sto_275410,11.722593,12.991229,12.233934,11.754823,12.128648
Sto_251240,2.196184,2.874439,2.725769,1.599882,2.138791
Sto_288790,10.908642,10.698899,11.419138,11.118274,10.909727
Sto_136420,6.909245,6.764345,7.419728,7.340476,8.592258
Sto_105990,9.818819,13.336852,10.330099,9.721811,8.958511
Sto_319130,6.542768,6.449385,7.058843,7.160597,6.857166
Sto_118380,9.459660,9.514286,9.970027,9.906111,9.309342
Sto_256810,11.447580,11.782753,11.957248,12.178517,11.994449
Sto_316080,9.688402,9.448792,10.198096,9.847451,9.901732
Sto_218720,10.602143,11.075788,11.111920,11.252055,11.008301
Sto_093170,10.302611,10.451201,10.812709,10.856975,10.421295
Sto_086890,5.258934,5.194409,5.772819,5.843346,4.373150
Sto_257790,13.713840,13.225997,14.222628,14.081274,14.312813
Sto_255420,8.654583,8.471068,9.163862,8.797750,8.664210
Sto_193730,9.529753,9.812870,10.039040,10.230134,9.871958
Sto_298330,11.408547,12.172369,11.916897,11.492363,11.413110
Sto_099300,7.529563,6.777335,8.038561,8.242926,7.912973
Sto_126150,10.860465,11.574026,11.369074,11.927995,10.909906
Sto_249080,10.932542,11.087550,11.440622,10.780680,10.798918
Sto_079110,9.720548,9.874635,10.228725,9.817114,9.639758
Sto_045860,7.477981,7.977382,7.986118,6.502455,7.350150
Sto_127710,4.329240,3.632712,4.834355,4.651050,4.150608
Sto_101420,4.843479,5.026655,5.334947,5.420433,4.968820
Sto_182460,9.085794,9.498489,9.593626,10.062285,9.773341
Sto_093670,7.785162,7.758142,8.291470,7.871881,7.764578
Sto_056730,5.273240,5.236172,5.776556,5.470329,4.737546
Sto_291960,9.423800,9.597269,9.931495,9.858896,9.584964
Sto_341670,7.706481,7.233598,8.214840,8.430479,7.924050
Sto_274840,10.821263,11.103322,11.327973,10.892149,10.577053
Sto_120510,12.347442,12.859808,12.854096,12.763127,12.804989
Sto_226170,9.087056,9.320329,9.594657,9.778675,9.354854
Sto_172690,8.744945,9.220694,9.250494,9.704083,7.439879
Sto_210580,5.097763,5.238541,5.615728,5.429364,5.680731
Sto_160700,11.330566,11.957248,11.836265,12.040396,11.490186
Sto_033980,10.185368,10.694514,10.692159,10.712196,10.428168
Sto_078090,12.164669,13.411221,12.670315,13.244781,12.877603
Sto_162780,10.114404,10.509315,10.619690,9.666986,9.875563
Sto_389920,10.145632,10.546018,10.650214,10.074725,9.948481
Sto_223590,10.089776,10.206332,10.595795,10.673182,10.242377
Sto_209490,9.613531,9.976278,10.119377,10.555535,9.837825
Sto_274830,8.894476,9.587889,9.400733,9.391964,8.983537
Sto_145290,13.541771,13.184452,14.046426,14.118471,13.673434
Sto_325720,4.456339,4.215612,4.972337,3.789177,3.673905
Sto_334640,7.347670,7.084196,7.848841,8.515149,8.497572
Sto_016840,8.693589,8.388803,9.198077,9.262076,9.126053
Sto_169250,10.785285,11.251000,11.289840,11.857396,11.579147
Sto_132950,11.189652,11.377685,11.694447,11.583025,11.450872
Sto_110460,10.337669,10.311377,10.842238,10.476066,10.458501
Sto_162420,9.339660,10.367811,9.842375,9.436881,9.413572
Sto_112540,6.028473,5.033734,6.528007,6.770733,6.444263
Sto_208260,9.498637,9.659411,10.002970,9.836669,9.623032
Sto_127730,12.799111,13.063200,13.303037,13.849733,12.853033
Sto_178020,9.256979,9.520682,9.761369,10.023394,9.537499
Sto_316410,8.662524,8.902539,9.168113,9.806284,9.220123
Sto_104570,5.191087,5.508732,5.698778,6.008337,6.169701
Sto_106440,10.380437,11.101925,10.884248,10.430083,10.233576
Sto_251580,9.623752,10.052491,10.127274,9.848614,9.560723
Sto_057670,6.218111,6.517764,6.726100,6.170827,6.468622
Sto_167260,11.743777,12.477176,12.246855,11.950840,11.764364
Sto_314300,11.923269,12.352178,12.426303,12.314901,12.212686
Sto_234890,9.189477,9.666360,9.691439,9.222641,8.972272
Sto_128380,10.491947,10.848866,10.993728,11.144829,10.636204
Sto_063550,9.917603,10.000248,10.420115,9.726475,11.167561
Sto_069170,9.196958,8.847740,9.699456,9.593858,9.787700
Sto_076830,15.678773,15.869943,16.181169,15.699883,15.111069
Sto_316180,5.344010,5.135955,5.850986,6.172534,7.874585
Sto_239580,8.757354,8.984928,9.259719,9.611777,9.371747
Sto_180600,4.453733,3.878866,4.938335,4.796243,3.802815
Sto_077850,12.292597,12.383304,12.794647,12.780728,12.182300
Sto_063610,10.115681,10.363074,10.617215,10.170752,9.993631
Sto_270700,6.736736,6.834136,7.239231,7.772319,7.469863
Sto_351030,8.402408,7.954556,8.905487,8.624318,8.729040
Sto_371920,5.951810,7.841203,6.459363,6.616724,7.997374
Sto_160020,8.811572,8.548174,9.311564,9.122172,8.901618
Sto_346630,9.029152,9.429025,9.529108,9.087931,8.917671
Sto_024540,10.346118,12.155408,10.847444,10.767190,9.749189
Sto_179590,8.809484,8.419568,9.311388,8.964367,8.974917
Sto_226910,10.536792,10.764943,11.037809,10.712252,10.593417
Sto_218900,10.428254,10.438627,10.928804,10.866628,10.601166
Sto_005830,7.642240,8.144732,8.146072,8.379838,7.443528
Sto_123440,7.745889,8.363786,8.246131,8.188260,8.152018
Sto_276150,7.296826,6.976020,7.800524,7.783409,7.418064
Sto_020800,8.074100,8.301998,8.574074,8.814097,8.544339
Sto_028900,9.082339,8.973887,9.581286,9.640762,9.195014
Sto_099620,10.050762,10.129187,10.548950,10.791984,10.542304
Sto_005940,9.115056,10.594197,9.613720,9.883252,9.647206
Sto_164680,9.793514,10.016110,10.291322,10.285947,10.079437
Sto_388260,12.758067,13.024421,13.255941,13.132107,12.860462
Sto_319460,9.019084,9.262337,9.518186,9.461457,8.856227
